1,36
1,38
1,37
1,39
1,38
1,40
1,39
1,41
1,40
1,42
1,41
1,43
1,42
1,44
1,43
1,45
1,44
1,46
1,45
1,47
1,46
1,48
1,47
1,49
1,48
1,50
1,49
1,51
1,50
1,52
1,51
1,53
1,52
1,54
1,53
1,55
1,54
1,56
1,55
1,57
1,56
1,58
1,57
1,59
1,58
1,60
1,59
1,61
1,60
1,62
1,61
1,63
1,62
1,64
1,63
1,65
1,64
1,66
1,65
1,67
1,66
1,68
1,67
1,69
1,68
1,70
1,69
1,71
1,70
1,72
1,71
1,73
1,72
1,74
1,73
1,75
1,74
1,76
1,75
1,77
1,76
1,78
1,77
1,79
1,78
1,80
1,79
1,81
1,80
1,82
1,81
1,83
1,82
1,84
1,83
1,85
1,84
1,86
1,85
1,87
1,86
1,88
1,87
1,89
1,88
2,0
2,1
2,0
2,2
2,1
2,3
2,2
2,4
2,3
2,5
2,4
2,6
2,5
2,7
2,6
2,8
2,7
2,9
2,8
2,10
2,9
2,11
2,10
2,12
2,11
2,13
2,12
2,14
2,13
2,15
2,14
2,16
2,15
2,17
2,16
2,18
2,17
2,19
2,18
2,20
2,19
2,21
2,20
2,22
2,21
2,23
2,22
2,24
2,23
2,25
2,24
2,26
2,25
2,27
2,26
2,28
2,27
2,29
2,28
2,30
2,29
2,31
2,30
2,32
2,31
2,33
2,32
2,34
2,33
2,35
2,34
2,36
2,35
2,37
2,36
2,38
2,37
2,39
2,38
2,40
2,39
2,41
2,40
2,42
2,41
2,43
2,42
2,44
2,43
2,45
2,44
2,46
2,45
2,47
2,46
2,48
2,47
2,49
2,48
2,50
2,49
2,51
2,50
2,52
2,51
2,53
2,52
2,54
2,53
2,55
2,54
2,56
2,55
2,57
2,56
2,58
2,57
2,59
2,58
2,60
2,59
2,61
2,60
2,62
2,61
2,63
2,62
2,64
2,63
2,65
2,64
2,66
2,65
2,67
2,66
2,68
2,67
2,69
2,68
2,70
2,69
2,71
2,70
2,72
2,71
2,73
2,72
2,74
2,73
2,75
2,74
2,76
2,75
2,77
2,76
2,78
2,77
2,79
2,78
2,80
2,79
2,81
2,80
2,82
2,81
2,83
2,82
2,84
2,83
2,85
2,84
2,86
2,85
2,87
2,86
2,88
2,87
2,89
2,88
3,0
3,1
3,0
3,2
3,1
3,3
3,2
3,4
3,3
3,5
3,4
3,6
3,5
3,7
3,6
3,8
3,7
3,9
3,8
3,10
3,9
3,11
3,10
3,12
3,11
3,13
3,12
3,14
3,13
3,15
3,14
3,16
3,15
3,17
3,16
3,18
3,17
3,19
3,18
3,20
3,19
3,21
3,20
3,22
3,21
3,23
3,22
3,24
3,23
3,25
3,24
3,26
3,25
3,27
3,26
3,28
3,27
3,29
3,28
3,30
3,29
3,31
3,30
3,32
3,31
3,33
3,32
3,34
3,33
3,35
3,34
3,36
3,35
3,37
3,36
3,38
3,37
3,39
3,38
3,40
3,39
3,41
3,40
3,42
3,41
3,43
3,42
3,44
3,43
3,45
3,44
3,46
3,45
3,47
3,46
3,48
3,47
3,49
3,48
3,50
3,49
3,51
3,50
3,52
3,51
3,53
3,52
3,54
3,53
3,55
3,54
3,56
3,55
3,57
3,56
3,58
3,57
3,59
3,58
3,60
3,59
3,61
3,60
3,62
3,61
3,63
3,62
3,64
3,63
3,65
3,64
3,66
3,65
3,67
3,66
3,68
3,67
3,69
3,68
3,70
3,69
3,71
3,70
3,72
3,71
3,73
3,72
3,74
3,73
3,75
3,74
3,76
3,75
3,77
3,76
3,78
3,77
3,79
3,78
3,80
3,79
3,81
3,80
3,82
3,81
3,83
3,82
3,84
3,83
3,85
3,84
3,86
3,85
3,87
3,86
3,88
3,87
3,89
3,88
4,0
4,1
4,0
4,2
4,1
4,3
4,2
4,4
4,3
4,5
4,4
4,6
4,5
4,7
4,6
4,8
4,7
4,9
4,8
4,10
4,9
4,11
4,10
4,12
4,11
4,13
4,12
4,14
4,13
4,15
4,14
4,16
4,15
4,17
4,16
4,18
4,17
4,19
4,18
4,20
4,19
4,21
4,20
4,22
4,21
4,23
4,22
4,24
4,23
4,25
4,24
4,26
4,25
4,27
4,26
4,28
4,27
4,29
4,28
4,30
4,29
4,31
4,30
4,32
4,31
4,33
4,32
4,34
4,33
4,35
4,34
4,36
4,35
4,37
4,36
4,38
4,37
4,39
4,38
4,40
4,39
4,41
4,40
4,42
4,41
4,43
4,42
4,44
4,43
4,45
4,44
4,46
4,45
4,47
4,46
4,48
4,47
4,49
4,48
4,50
4,49
4,51
4,50
4,52
4,51
4,53
4,52
4,54
4,53
4,55
4,54
4,56
4,55
4,57
4,56
4,58
4,57
4,59
4,58
4,60
4,59
4,61
4,60
4,62
4,61
4,63
4,62
4,64
4,63
4,65
4,64
4,66
4,65
4,67
4,66
4,68
4,67
4,69
4,68
4,70
4,69
4,71
4,70
4,72
4,71
4,73
4,72
4,74
4,73
4,75
4,74
4,76
4,75
4,77
4,76
4,78
4,77
4,79
4,78
4,80
4,79
4,81
4,80
4,82
4,81
4,83
4,82
4,84
4,83
4,85
4,84
4,86
4,85
4,87
4,86
4,88
4,87
4,89
4,88
5,0
5,1
5,0
5,2
5,1
5,3
5,2
5,4
5,3
5,5
5,4
5,6
5,5
5,7
5,6
5,8
5,7
5,9
5,8
5,10
5,9
5,11
5,10
5,12
5,11
5,13
5,12
5,14
5,13
5,15
5,14
5,16
5,15
5,17
5,16
5,18
5,17
5,19
5,18
5,20
5,19
5,21
5,20
5,22
5,21
5,23
5,22
5,24
5,23
5,25
5,24
5,26
5,25
5,27
5,26
5,28
5,27
5,29
5,28
5,30
5,29
5,31
5,30
5,32
5,31
5,33
5,32
5,34
5,33
5,35
5,34
5,36
5,35
5,37
5,36
5,38
5,37
5,39
5,38
5,40
5,39
5,41
5,40
5,42
5,41
5,43
5,42
5,44
5,43
5,45
5,44
5,46
5,45
5,47
5,46
5,48
5,47
5,49
5,48
5,50
5,49
5,51
5,50
5,52
5,51
5,53
5,52
5,54
5,53
5,55
5,54
5,56
5,55
5,57
5,56
5,58
5,57
5,59
5,58
5,60
5,59
5,61
5,60
5,62
5,61
5,63
5,62
5,64
5,63
5,65
5,64
5,66
5,65
5,67
5,66
5,68
5,67
5,69
5,68
5,70
5,69
5,71
5,70
5,72
5,71
5,73
5,72
5,74
5,73
5,75
5,74
5,76
5,75
5,77
5,76
5,78
5,77
5,79
5,78
5,80
5,79
5,81
5,80
5,82
5,81
5,83
5,82
5,84
5,83
5,85
5,84
5,86
5,85
5,87
5,86
5,88
5,87
5,89
5,88
6,0
6,1
6,0
6,2
6,1
6,3
6,2
6,4
6,3
6,5
6,4
6,6
6,5
6,7
6,6
6,8
6,7
6,9
6,8
6,10
6,9
6,11
6,10
6,12
6,11
6,13
6,12
6,14
6,13
6,15
6,14
6,16
6,15
6,17
6,16
6,18
6,17
6,19
6,18
6,20
6,19
6,21
6,20
6,22
6,21
6,23
6,22
6,24
6,23
6,25
6,24
6,26
6,25
6,27
6,26
6,28
6,27
6,29
6,28
6,30
6,29
6,31
6,30
6,32
6,31
6,33
6,32
6,34
6,33
6,35
6,34
6,36
6,35
6,37
6,36
6,38
6,37
6,39
6,38
6,40
6,39
6,41
6,40
6,42
6,41
6,43
6,42
6,44
6,43
6,45
6,44
6,46
6,45
6,47
6,46
6,48
6,47
6,49
6,48
6,50
6,49
6,51
6,50
6,52
6,51
6,53
6,52
6,54
6,53
6,55
6,54
6,56
6,55
6,57
6,56
6,58
6,57
6,59
6,58
6,60
6,59
6,61
6,60
6,62
6,61
6,63
6,62
6,64
6,63
6,65
6,64
6,66
6,65
6,67
6,66
6,68
6,67
6,69
6,68
6,70
6,69
6,71
6,70
6,72
6,71
6,73
6,72
6,74
6,73
6,75
6,74
6,76
6,75
6,77
6,76
6,78
6,77
6,79
6,78
6,80
6,79
6,81
6,80
6,82
6,81
6,83
6,82
6,84
6,83
6,85
6,84
6,86
6,85
6,87
6,86
6,88
6,87
6,89
6,88
7,0
7,1
7,0
7,2
7,1
7,3
7,2
7,4
7,3
7,5
7,4
7,6
7,5
7,7
7,6
7,8
7,7
7,9
7,8
7,10
7,9
7,11
7,10
7,12
7,11
7,13
7,12
7,14
7,13
7,15
7,14
7,16
7,15
7,17
7,16
7,18
7,17
7,19
7,18
7,20
7,19
7,21
7,20
7,22
7,21
7,23
7,22
7,24
7,23
7,25
7,24
7,26
7,25
7,27
7,26
7,28
7,27
7,29
7,28
7,30
7,29
7,31
7,30
7,32
7,31
7,33
7,32
7,34
7,33
7,35
7,34
7,36
7,35
7,37
7,36
7,38
7,37
7,39
7,38
7,40
7,39
7,41
7,40
7,42
7,41
7,43
7,42
7,44
7,43
7,45
7,44
7,46
7,45
7,47
7,46
7,48
7,47
7,49
7,48
7,50
7,49
7,51
7,50
7,52
7,51
7,53
7,52
7,54
7,53
7,55
7,54
7,56
7,55
7,57
7,56
7,58
7,57
7,59
7,58
7,60
7,59
7,61
7,60
7,62
7,61
7,63
7,62
7,64
7,63
7,65
7,64
7,66
7,65
7,67
7,66
7,68
7,67
7,69
7,68
7,70
7,69
7,71
7,70
7,72
7,71
7,73
7,72
7,74
7,73
7,75
7,74
7,76
7,75
7,77
7,76
7,78
7,77
7,79
7,78
7,80
7,79
7,81
7,80
7,82
7,81
7,83
7,82
7,84
7,83
7,85
7,84
7,86
7,85
7,87
7,86
7,88
7,87
7,89
7,88
8,0
8,1
8,0
8,2
8,1
8,3
8,2
8,4
8,3
8,5
8,4
8,6
8,5
8,7
8,6
8,8
8,7
8,9
8,8
8,10
8,9
8,11
8,10
8,12
8,11
8,13
8,12
8,14
8,13
8,15
8,14
8,16
8,15
8,17
8,16
8,18
8,17
8,19
8,18
8,20
8,19
8,21
8,20
8,22
8,21
8,23
8,22
8,24
8,23
8,25
8,24
8,26
8,25
8,27
8,26
8,28
8,27
8,29
8,28
8,30
8,29
8,31
8,30
8,32
8,31
8,33
8,32
8,34
8,33
8,35
8,34
8,36
8,35
8,37
8,36
8,38
8,37
8,39
8,38
8,40
8,39
8,41
8,40
8,42
8,41
8,43
8,42
8,44
8,43
8,45
8,44
8,46
8,45
8,47
8,46
8,48
8,47
8,49
8,48
8,50
8,49
8,51
8,50
8,52
8,51
8,53
8,52
8,54
8,53
8,55
8,54
8,56
8,55
8,57
8,56
8,58
8,57
8,59
8,58
8,60
8,59
8,61
8,60
8,62
8,61
8,63
8,62
8,64
8,63
8,65
8,64
8,66
8,65
8,67
8,66
8,68
8,67
8,69
8,68
8,70
8,69
8,71
8,70
8,72
8,71
8,73
8,72
8,74
8,73
8,75
8,74
8,76
8,75
8,77
8,76
8,78
8,77
8,79
8,78
8,80
8,79
8,81
8,80
8,82
8,81
8,83
8,82
8,84
8,83
8,85
8,84
8,86
8,85
8,87
8,86
8,88
8,87
8,89
8,88
9,0
9,1
9,0
9,2
9,1
9,3
9,2
9,4
9,3
9,5
9,4
9,6
9,5
9,7
9,6
9,8
9,7
9,9
9,8
9,10
9,9
9,11
9,10
9,12
9,11
9,13
9,12
9,14
9,13
9,15
9,14
9,16
9,15
9,17
9,16
9,18
9,17
9,19
9,18
9,20
9,19
9,21
9,20
9,22
9,21
9,23
9,22
9,24
9,23
9,25
9,24
9,26
9,25
9,27
9,26
9,28
9,27
9,29
9,28
9,30
9,29
9,31
9,30
9,32
9,31
9,33
9,32
9,34
9,33
9,35
9,34
9,36
9,35
9,37
9,36
9,38
9,37
9,39
9,38
9,40
9,39
9,41
9,40
9,42
9,41
9,43
9,42
9,44
9,43
9,45
9,44
9,46
9,45
9,47
9,46
9,48
9,47
9,49
9,48
9,50
9,49
9,51
9,50
9,52
9,51
9,53
9,52
9,54
9,53
9,55
9,54
9,56
9,55
9,57
9,56
9,58
9,57
9,59
9,58
9,60
9,59
9,61
9,60
9,62
9,61
9,63
9,62
9,64
9,63
9,65
9,64
9,66
9,65
9,67
9,66
9,68
9,67
9,69
9,68
9,70
9,69
9,71
9,70
9,72
9,71
9,73
9,72
9,74
9,73
9,75
9,74
9,76
9,75
9,77
9,76
9,78
9,77
9,79
9,78
9,80
9,79
9,81
9,80
9,82
9,81
9,83
9,82
9,84
9,83
9,85
9,84
9,86
9,85
9,87
9,86
9,88
9,87
9,89
9,88
10,0
10,1
10,0
10,2
10,1
10,3
10,2
10,4
10,3
10,5
10,4
10,6
10,5
10,7
10,6
10,8
10,7
10,9
10,8
10,10
10,9
10,11
10,10
10,12
10,11
10,13
10,12
10,14
10,13
10,15
10,14
10,16
10,15
10,17
10,16
10,18
10,17
10,19
10,18
10,20
10,19
10,21
10,20
10,22
10,21
10,23
10,22
10,24
10,23
10,25
10,24
10,26
10,25
10,27
10,26
10,28
10,27
10,29
10,28
10,30
10,29
10,31
10,30
10,32
10,31
10,33
10,32
10,34
10,33
10,35
10,34
10,36
10,35
10,37
10,36
10,38
10,37
10,39
10,38
10,40
10,39
10,41
10,40
10,42
10,41
10,43
10,42
10,44
10,43
10,45
10,44
10,46
10,45
10,47
10,46
10,48
10,47
10,49
10,48
10,50
10,49
10,51
10,50
10,52
10,51
10,53
10,52
10,54
10,53
10,55
10,54
10,56
10,55
10,57
10,56
10,58
10,57
10,59
10,58
10,60
10,59
10,61
10,60
10,62
10,61
10,63
10,62
10,64
10,63
10,65
10,64
10,66
10,65
10,67
10,66
10,68
10,67
10,69
10,68
10,70
10,69
10,71
10,70
10,72
10,71
10,73
10,72
10,74
10,73
10,75
10,74
10,76
10,75
10,77
10,76
10,78
10,77
10,79
10,78
10,80
10,79
10,81
10,80
10,82
10,81
10,83
10,82
10,84
10,83
10,85
10,84
10,86
10,85
10,87
10,86
10,88
10,87
10,89
10,88
11,0
11,1
11,0
11,2
11,1
11,3
11,2
11,4
11,3
11,5
11,4
11,6
11,5
11,7
11,6
11,8
11,7
11,9
11,8
11,10
11,9
11,11
11,10
11,12
11,11
11,13
11,12
11,14
11,13
11,15
11,14
11,16
11,15
11,17
11,16
11,18
11,17
11,19
11,18
11,20
11,19
11,21
11,20
11,22
11,21
11,23
11,22
11,24
11,23
11,25
11,24
11,26
11,25
11,27
11,26
11,28
11,27
11,29
11,28
11,30
11,29
11,31
11,30
11,32
11,31
11,33
11,32
11,34
11,33
11,35
11,34
11,36
11,35
11,37
11,36
11,38
11,37
11,39
11,38
11,40
11,39
11,41
11,40
11,42
11,41
11,43
11,42
11,44
11,43
11,45
11,44
11,46
11,45
11,47
11,46
11,48
11,47
11,49
11,48
11,50
11,49
11,51
11,50
11,52
11,51
11,53
11,52
11,54
11,53
11,55
11,54
11,56
11,55
11,57
11,56
11,58
11,57
11,59
11,58
11,60
11,59
11,61
11,60
11,62
11,61
11,63
11,62
11,64
11,63
11,65
11,64
11,66
11,65
11,67
11,66
11,68
11,67
11,69
11,68
11,70
11,69
11,71
11,70
11,72
11,71
11,73
11,72
11,74
11,73
11,75
11,74
11,76
11,75
11,77
11,76
11,78
11,77
11,79
11,78
11,80
11,79
11,81
11,80
11,82
11,81
11,83
11,82
11,84
11,83
11,85
11,84
11,86
11,85
11,87
11,86
11,88
11,87
11,89
11,88
12,0
12,1
12,0
12,2
12,1
12,3
12,2
12,4
12,3
12,5
12,4
12,6
12,5
12,7
12,6
12,8
12,7
12,9
12,8
12,10
12,9
12,11
12,10
12,12
12,11
12,13
12,12
12,14
12,13
12,15
12,14
12,16
12,15
12,17
12,16
12,18
12,17
12,19
12,18
12,20
12,19
12,21
12,20
12,22
12,21
12,23
12,22
12,24
12,23
12,25
12,24
12,26
12,25
12,27
12,26
12,28
12,27
12,29
12,28
12,30
12,29
12,31
12,30
12,32
12,31
12,33
12,32
12,34
12,33
12,35
12,34
12,36
12,35
12,37
12,36
12,38
12,37
12,39
12,38
12,40
12,39
12,41
12,40
12,42
12,41
12,43
12,42
12,44
12,43
12,45
12,44
12,46
12,45
12,47
12,46
12,48
12,47
12,49
12,48
12,50
12,49
12,51
12,50
12,52
12,51
12,53
12,52
12,54
12,53
12,55
12,54
12,56
12,55
12,57
12,56
12,58
12,57
12,59
12,58
12,60
12,59
12,61
12,60
12,62
12,61
12,63
12,62
12,64
12,63
12,65
12,64
12,66
12,65
12,67
12,66
12,68
12,67
12,69
12,68
12,70
12,69
12,71
12,70
12,72
12,71
12,73
12,72
12,74
12,73
12,75
12,74
12,76
12,75
12,77
12,76
12,78
12,77
12,79
12,78
12,80
12,79
12,81
12,80
12,82
12,81
12,83
12,82
12,84
12,83
12,85
12,84
12,86
12,85
12,87
12,86
12,88
12,87
12,89
12,88
13,0
13,1
13,0
13,2
13,1
13,3
13,2
13,4
13,3
13,5
13,4
13,6
13,5
13,7
13,6
13,8
13,7
13,9
13,8
13,10
13,9
13,11
13,10
13,12
13,11
13,13
13,12
13,14
13,13
13,15
13,14
13,16
13,15
13,17
13,16
13,18
13,17
13,19
13,18
13,20
13,19
13,21
13,20
13,22
13,21
13,23
13,22
13,24
13,23
13,25
13,24
13,26
13,25
13,27
13,26
13,28
13,27
13,29
13,28
13,30
13,29
13,31
13,30
13,32
13,31
13,33
13,32
13,34
13,33
13,35
13,34
13,36
13,35
13,37
13,36
13,38
13,37
13,39
13,38
13,40
13,39
13,41
13,40
13,42
13,41
13,43
13,42
13,44
13,43
13,45
13,44
13,46
13,45
13,47
13,46
13,48
13,47
13,49
13,48
13,50
13,49
13,51
13,50
13,52
13,51
13,53
13,52
13,54
13,53
13,55
13,54
13,56
13,55
13,57
13,56
13,58
13,57
13,59
13,58
13,60
13,59
13,61
13,60
13,62
13,61
13,63
13,62
13,64
13,63
13,65
13,64
13,66
13,65
13,67
13,66
13,68
13,67
13,69
13,68
13,70
13,69
13,71
13,70
13,72
13,71
13,73
13,72
13,74
13,73
13,75
13,74
13,76
13,75
13,77
13,76
13,78
13,77
13,79
13,78
13,80
13,79
13,81
13,80
13,82
13,81
13,83
13,82
13,84
13,83
13,85
13,84
13,86
13,85
13,87
13,86
13,88
13,87
13,89
13,88
14,0
14,1
14,0
14,2
14,1
14,3
14,2
14,4
14,3
14,5
14,4
14,6
14,5
14,7
14,6
14,8
14,7
14,9
14,8
14,10
14,9
14,11
14,10
14,12
14,11
14,13
14,12
14,14
14,13
14,15
14,14
14,16
14,15
14,17
14,16
14,18
14,17
14,19
14,18
14,20
14,19
14,21
14,20
14,22
14,21
14,23
14,22
14,24
14,23
14,25
14,24
14,26
14,25
14,27
14,26
14,28
14,27
14,29
14,28
14,30
14,29
14,31
14,30
14,32
14,31
14,33
14,32
14,34
14,33
14,35
14,34
14,36
14,35
14,37
14,36
14,38
14,37
14,39
14,38
14,40
14,39
14,41
14,40
14,42
14,41
14,43
14,42
14,44
14,43
14,45
14,44
14,46
14,45
14,47
14,46
14,48
14,47
14,49
14,48
14,50
14,49
14,51
14,50
14,52
14,51
14,53
14,52
14,54
14,53
14,55
14,54
14,56
14,55
14,57
14,56
14,58
14,57
14,59
14,58
14,60
14,59
14,61
14,60
14,62
14,61
14,63
14,62
14,64
14,63
14,65
14,64
14,66
14,65
14,67
14,66
14,68
14,67
14,69
14,68
14,70
14,69
14,71
14,70
14,72
14,71
14,73
14,72
14,74
14,73
14,75
14,74
14,76
14,75
14,77
14,76
14,78
14,77
14,79
14,78
14,80
14,79
14,81
14,80
14,82
14,81
14,83
14,82
14,84
14,83
14,85
14,84
14,86
14,85
14,87
14,86
14,88
14,87
14,89
14,88
15,0
15,1
15,0
15,2
15,1
15,3
15,2
15,4
15,3
15,5
15,4
15,6
15,5
15,7
15,6
15,8
15,7
15,9
15,8
15,10
15,9
15,11
15,10
15,12
15,11
15,13
15,12
15,14
15,13
15,15
15,14
15,16
15,15
15,17
15,16
15,18
15,17
15,19
15,18
15,20
15,19
15,21
15,20
15,22
15,21
15,23
15,22
15,24
15,23
15,25
15,24
15,26
15,25
15,27
15,26
15,28
15,27
15,29
15,28
15,30
15,29
15,31
15,30
15,32
15,31
15,33
15,32
15,34
15,33
15,35
15,34
15,36
15,35
15,37
15,36
15,38
15,37
15,39
15,38
15,40
15,39
15,41
15,40
15,42
15,41
15,43
15,42
15,44
15,43
15,45
15,44
15,46
15,45
15,47
15,46
15,48
15,47
15,49
15,48
15,50
15,49
15,51
15,50
15,52
15,51
15,53
15,52
15,54
15,53
15,55
15,54
15,56
15,55
15,57
15,56
15,58
15,57
15,59
15,58
15,60
15,59
15,61
15,60
15,62
15,61
15,63
15,62
15,64
15,63
15,65
15,64
15,66
15,65
15,67
15,66
15,68
15,67
15,69
15,68
15,70
15,69
15,71
15,70
15,72
15,71
15,73
15,72
15,74
15,73
15,75
15,74
15,76
15,75
15,77
15,76
15,78
15,77
15,79
15,78
15,80
15,79
15,81
15,80
15,82
15,81
15,83
15,82
15,84
15,83
15,85
15,84
15,86
15,85
15,87
15,86
15,88
15,87
15,89
15,88
16,0
16,1
16,0
16,2
16,1
16,3
16,2
16,4
16,3
16,5
16,4
16,6
16,5
16,7
16,6
16,8
16,7
16,9
16,8
16,10
16,9
16,11
16,10
16,12
16,11
16,13
16,12
16,14
16,13
16,15
16,14
16,16
16,15
16,17
16,16
16,18
16,17
16,19
16,18
16,20
16,19
16,21
16,20
16,22
16,21
16,23
16,22
16,24
16,23
16,25
16,24
16,26
16,25
16,27
16,26
16,28
16,27
16,29
16,28
16,30
16,29
16,31
16,30
16,32
16,31
16,33
16,32
16,34
16,33
16,35
16,34
16,36
16,35
16,37
16,36
16,38
16,37
16,39
16,38
16,40
16,39
16,41
16,40
16,42
16,41
16,43
16,42
16,44
16,43
16,45
16,44
16,46
16,45
16,47
16,46
16,48
16,47
16,49
16,48
16,50
16,49
16,51
16,50
16,52
16,51
16,53
16,52
16,54
16,53
16,55
16,54
16,56
16,55
16,57
16,56
16,58
16,57
16,59
16,58
16,60
16,59
16,61
16,60
16,62
16,61
16,63
16,62
16,64
16,63
16,65
16,64
16,66
16,65
16,67
16,66
16,68
16,67
16,69
16,68
16,70
16,69
16,71
16,70
16,72
16,71
16,73
16,72
16,74
16,73
16,75
16,74
16,76
16,75
16,77
16,76
16,78
16,77
16,79
16,78
16,80
16,79
16,81
16,80
16,82
16,81
16,83
16,82
16,84
16,83
16,85
16,84
16,86
16,85
16,87
16,86
16,88
16,87
16,89
16,88
17,0
17,1
17,0
17,2
17,1
17,3
17,2
17,4
17,3
17,5
17,4
17,6
17,5
17,7
17,6
17,8
17,7
17,9
17,8
17,10
17,9
17,11
17,10
17,12
17,11
17,13
17,12
17,14
17,13
17,15
17,14
17,16
17,15
17,17
17,16
17,18
17,17
17,19
17,18
17,20
17,19
17,21
17,20
17,22
17,21
17,23
17,22
17,24
17,23
17,25
17,24
17,26
17,25
17,27
17,26
17,28
17,27
17,29
17,28
17,30
17,29
17,31
17,30
17,32
17,31
17,33
17,32
17,34
17,33
17,35
17,34
17,36
17,35
17,37
17,36
17,38
17,37
17,39
17,38
17,40
17,39
17,41
17,40
17,42
17,41
17,43
17,42
17,44
17,43
17,45
17,44
17,46
17,45
17,47
17,46
17,48
17,47
17,49
17,48
17,50
17,49
17,51
17,50
17,52
17,51
17,53
17,52
17,54
17,53
17,55
17,54
17,56
17,55
17,57
17,56
17,58
17,57
17,59
17,58
17,60
17,59
17,61
17,60
17,62
17,61
17,63
17,62
17,64
17,63
17,65
17,64
17,66
17,65
17,67
17,66
17,68
17,67
17,69
17,68
17,70
17,69
17,71
17,70
17,72
17,71
17,73
17,72
17,74
17,73
17,75
17,74
17,76
17,75
17,77
17,76
17,78
17,77
17,79
17,78
17,80
